Churn,customerID,Contract,OnlineBackup,MonthlyCharges,InternetService,StreamingTV,DeviceProtection,MultipleLines,TotalCharges,Dependents,gender,PaperlessBilling,PhoneService,TechSupport,Partner,tenure,PaymentMethod,SeniorCitizen,StreamingMovies,OnlineSecurity,SeniorCitizenLabel,PartnerLabel,DependentsLabel,PhoneServiceLabel,PaperlessLabel,ServiceFamily,PaymentFamily,support_depth,stream_depth,service_count,tenure_band,monthly_charge_band,bill_per_month,bill_pressure,household_score,profile_code,row_variant,dup_sig,col_order_key
0,6980-IMXXE,Two year,No internet service,20.2,No,No internet service,No internet service,No,1412.65,Yes,Female,No,Yes,No internet service,Yes,69,Bank transfer (automatic),0,No internet service,No internet service,non_senior,partnered,dependents,active_line,paper,No_Two year,Bank transfer (automatic)_No,0.0,0,0,very_long,lower_mid,20.47,0.29,2,very_long_Two year_Bank transfer (automatic),base,MXXE_base,6903
0,5394-MEITZ,Two year,Yes,80.6,DSL,Yes,Yes,No,4946.7,Yes,Female,Yes,Yes,Yes,Yes,60,Bank transfer (automatic),0,Yes,No,non_senior,partnered,dependents,active_line,paperless,DSL_Two year,Bank transfer (automatic)_Yes,3.0,2,6,very_long,very_high,82.44,1.32,2,very_long_Two year_Bank transfer (automatic),base,EITZ_base,4831
0,5887-IKKYO,Two year,No,94.35,Fiber optic,No,Yes,Yes,5563.65,Yes,Male,No,Yes,Yes,Yes,58,Bank transfer (automatic),0,Yes,No,non_senior,partnered,dependents,active_line,paper,Fiber optic_Two year,Bank transfer (automatic)_No,2.0,1,5,very_long,very_high,95.92,1.6,2,very_long_Two year_Bank transfer (automatic),base,KKYO_base,1453
0,8513-OLYGY,Two year,Yes,115.8,Fiber optic,Yes,Yes,Yes,8332.15,No,Male,No,Yes,Yes,Yes,72,Credit card (automatic),0,Yes,Yes,non_senior,partnered,none,active_line,paper,Fiber optic_Two year,Credit card (automatic)_No,4.0,2,8,very_long,very_high,115.72,1.59,1,very_long_Two year_Credit card (automatic),base,LYGY_base,1435
0,9534-NSXEM,One year,No internet service,21.67,No,No internet service,No internet service,No,675.14,No,Male,Yes,Yes,No internet service,No,25,Credit card (automatic),0,No internet service,No internet service,non_senior,single,none,active_line,paperless,No_One year,Credit card (automatic)_Yes,0.0,0,0,long,lower_mid,22.9,0.76,0,long_One year_Credit card (automatic),base,SXEM_base,1386
0,4378-MYPGO,Two year,Yes,105.25,Fiber optic,Yes,Yes,No,7173.15,Yes,Male,Yes,Yes,No,Yes,68,Bank transfer (automatic),0,Yes,Yes,non_senior,partnered,dependents,active_line,paperless,Fiber optic_Two year,Bank transfer (automatic)_Yes,3.0,2,6,very_long,very_high,105.49,1.53,2,very_long_Two year_Bank transfer (automatic),base,YPGO_base,6797
0,5619-PTMIK,Month-to-month,No,53.1,DSL,No,No,Yes,2459.8,No,Female,No,Yes,No,Yes,46,Electronic check,0,No,Yes,non_senior,partnered,none,active_line,paper,DSL_Month-to-month,Electronic check_No,1.0,0,3,long,mid,53.47,1.13,1,long_Month-to-month_Electronic check,base,TMIK_base,272
0,5707-ZMDJP,Two year,Yes,69.7,DSL,Yes,No,No,3729.6,Yes,Male,Yes,Yes,Yes,Yes,53,Mailed check,0,No,Yes,non_senior,partnered,dependents,active_line,paperless,DSL_Two year,Mailed check_Yes,3.0,1,5,very_long,high,70.37,1.29,2,very_long_Two year_Mailed check,base,MDJP_base,1678
0,8064-RAVOH,Month-to-month,No,52.8,DSL,No,Yes,No,51.68,Yes,Male,Yes,Yes,No,No,0,Electronic check,1,No,No,non_senior,single,dependents,active_line,paperless,DSL_Month-to-month,Electronic check_Yes,1.0,0,2,very_short,mid,49.85,24.92,1,very_short_Month-to-month_Electronic check,base,AVOH_base,652
0,8388-FYNPZ,Month-to-month,No,56.75,DSL,No,Yes,No,245.15,No,Male,No,Yes,No,No,4,Electronic check,0,No,Yes,non_senior,single,none,active_line,paper,DSL_Month-to-month,Electronic check_No,2.0,0,3,short,high,61.29,11.35,0,short_Month-to-month_Electronic check,base,YNPZ_base,6167
0,7089-XXAYG,One year,No,39.32,DSL,Yes,Yes,No phone service,1026.82,No,Male,Yes,No,No,Yes,26,Credit card (automatic),0,No,No,non_senior,partnered,none,no_line,paperless,DSL_One year,Credit card (automatic)_Yes,1.0,1,4,long,mid,38.82,1.47,1,long_One year_Credit card (automatic),shadow,XAYG_shadow,123
0,2753-JMMCV,Two year,Yes,74.2,DSL,No,Yes,Yes,4805.65,No,Male,Yes,Yes,Yes,No,65,Credit card (automatic),0,Yes,No,non_senior,single,none,active_line,paperless,DSL_Two year,Credit card (automatic)_Yes,3.0,1,6,very_long,high,73.93,1.12,0,very_long_Two year_Credit card (automatic),base,MMCV_base,4821
0,5843-TTHGI,Month-to-month,No,51.87,DSL,No,Yes,No,906.31,No,Female,Yes,Yes,No,No,17,Mailed check,0,No,No,non_senior,single,none,active_line,paperless,DSL_Month-to-month,Mailed check_Yes,1.0,0,2,mid,mid,49.59,2.63,0,mid_Month-to-month_Mailed check,base,THGI_base,6189
1,8565-CLBZW,Month-to-month,No,80.86,Fiber optic,Yes,Yes,Yes,2172.71,No,Male,Yes,Yes,No,No,22,Mailed check,0,No,No,non_senior,single,none,active_line,paperless,Fiber optic_Month-to-month,Mailed check_Yes,1.0,1,4,long,very_high,90.21,3.59,0,long_Month-to-month_Mailed check,base,LBZW_base,4021
1,1527-SXDPN,Two year,No,96.25,Fiber optic,No,Yes,Yes,4990.25,Yes,Male,Yes,Yes,Yes,Yes,52,Bank transfer (automatic),0,Yes,No,non_senior,partnered,dependents,active_line,paperless,Fiber optic_Two year,Bank transfer (automatic)_Yes,2.0,1,5,very_long,very_high,95.97,1.82,2,very_long_Two year_Bank transfer (automatic),base,XDPN_base,3108
0,5206-XZZQI,Month-to-month,Yes,80.6,Fiber optic,No,No,No,4348.1,No,Male,Yes,Yes,Yes,No,53,Mailed check,0,No,No,non_senior,single,none,active_line,paperless,Fiber optic_Month-to-month,Mailed check_Yes,2.0,0,3,very_long,very_high,82.04,1.49,0,very_long_Month-to-month_Mailed check,base,ZZQI_base,5135
0,8966-SNIZF,Two year,No internet service,19.45,No,No internet service,No internet service,No,1303.5,No,Female,No,Yes,No internet service,Yes,70,Bank transfer (automatic),0,No internet service,No internet service,non_senior,partnered,none,active_line,paper,No_Two year,Bank transfer (automatic)_No,0.0,0,0,very_long,low,18.62,0.27,1,very_long_Two year_Bank transfer (automatic),base,NIZF_base,6962
0,1794-SWWKL,Month-to-month,No,59.65,DSL,No,Yes,Yes,867.1,Yes,Male,Yes,Yes,Yes,Yes,15,Bank transfer (automatic),0,No,No,non_senior,partnered,dependents,active_line,paperless,DSL_Month-to-month,Bank transfer (automatic)_Yes,2.0,0,4,mid,high,57.81,3.73,2,mid_Month-to-month_Bank transfer (automatic),base,WWKL_base,4663
0,6266-QHOJZ,One year,Yes,89.85,Fiber optic,No,No,Yes,5844.65,No,Female,Yes,Yes,Yes,No,65,Electronic check,0,No,Yes,non_senior,single,none,active_line,paperless,Fiber optic_One year,Electronic check_Yes,3.0,0,5,very_long,very_high,89.92,1.36,0,very_long_One year_Electronic check,base,HOJZ_base,1220
0,5549-ZGHFB,Two year,No internet service,24.95,No,No internet service,No internet service,Yes,1261.45,Yes,Male,No,Yes,No internet service,Yes,50,Mailed check,0,No internet service,No internet service,non_senior,partnered,dependents,active_line,paper,No_Two year,Mailed check_No,0.0,0,1,very_long,lower_mid,25.23,0.49,2,very_long_Two year_Mailed check,base,GHFB_base,4670
0,4990-ALDGW,Two year,No internet service,20.75,No,No internet service,No internet service,No,1118.8,No,Male,No,Yes,No internet service,No,57,Mailed check,0,No internet service,No internet service,non_senior,single,none,active_line,paper,No_Two year,Mailed check_No,0.0,0,0,very_long,lower_mid,19.63,0.36,0,very_long_Two year_Mailed check,base,LDGW_base,4778
0,0310-VQXAM,Month-to-month,No internet service,19.85,No,No internet service,No internet service,No,178.8,No,Male,No,Yes,No internet service,No,9,Mailed check,0,No internet service,No internet service,non_senior,single,none,active_line,paper,No_Month-to-month,Mailed check_No,0.0,0,0,short,low,19.87,1.98,0,short_Month-to-month_Mailed check,base,QXAM_base,937
0,1552-AAGRX,Month-to-month,No,106.4,Fiber optic,Yes,No,Yes,3211.9,No,Female,No,Yes,Yes,No,30,Bank transfer (automatic),0,Yes,Yes,non_senior,single,none,active_line,paper,Fiber optic_Month-to-month,Bank transfer (automatic)_No,2.0,2,6,long,very_high,107.06,3.43,0,long_Month-to-month_Bank transfer (automatic),base,AGRX_base,7476
1,2995-UPRYS,One year,Yes,100.14,Fiber optic,Yes,No,No,3727.52,No,Female,Yes,Yes,Yes,Yes,39,Credit card (automatic),1,Yes,No,senior,partnered,none,active_line,paperless,Fiber optic_One year,Credit card (automatic)_Yes,2.0,2,5,long,very_high,101.56,2.42,1,long_One year_Credit card (automatic),base,PRYS_base,4447
0,7872-BAAZR,One year,No internet service,19.44,No,No internet service,No internet service,No,1201.75,Yes,Female,No,Yes,No internet service,Yes,53,Bank transfer (automatic),0,No internet service,No internet service,non_senior,partnered,dependents,active_line,paper,No_One year,Bank transfer (automatic)_No,0.0,0,0,very_long,low,19.02,0.36,2,very_long_One year_Bank transfer (automatic),base,AAZR_base,7216
0,9987-LUTYD,One year,No,55.15,DSL,No,No,No,742.9,No,Female,No,Yes,Yes,No,13,Mailed check,0,No,Yes,non_senior,single,none,active_line,paper,DSL_One year,Mailed check_No,2.0,0,3,mid,high,57.15,3.94,0,mid_One year_Mailed check,base,UTYD_base,5885
1,7721-JXEAW,Month-to-month,Yes,40.88,DSL,No,No,No phone service,2526.76,No,Male,Yes,No,No,Yes,60,Bank transfer (automatic),0,Yes,No,non_senior,partnered,none,no_line,paperless,DSL_Month-to-month,Bank transfer (automatic)_Yes,1.0,1,4,very_long,mid,41.57,0.68,1,very_long_Month-to-month_Bank transfer (automatic),shadow,XEAW_shadow,4501
0,4962-CHQPW,One year,No internet service,22.05,No,No internet service,No internet service,No,504.81,Yes,Male,No,Yes,No internet service,No,30,Mailed check,1,No internet service,No internet service,non_senior,single,dependents,active_line,paper,No_One year,Mailed check_No,0.0,0,0,long,low,18.45,0.66,1,long_One year_Mailed check,base,HQPW_base,7414
0,1131-SUEKT,One year,Yes,105.05,Fiber optic,Yes,No,No,6522.68,Yes,Male,Yes,Yes,Yes,Yes,60,Bank transfer (automatic),0,Yes,No,non_senior,partnered,dependents,active_line,paperless,Fiber optic_One year,Bank transfer (automatic)_Yes,2.0,2,5,very_long,very_high,100.74,1.59,2,very_long_One year_Bank transfer (automatic),base,UEKT_base,3941
0,0516-OOHAR,One year,Yes,100.35,Fiber optic,Yes,Yes,No,2799.0,Yes,Male,No,Yes,No,Yes,28,Bank transfer (automatic),0,Yes,No,non_senior,partnered,dependents,active_line,paper,Fiber optic_One year,Bank transfer (automatic)_No,2.0,2,5,long,very_high,99.96,3.46,2,long_One year_Bank transfer (automatic),base,OHAR_base,5584
0,9576-SYUHJ,Month-to-month,No,91.15,Fiber optic,Yes,No,Yes,3369.25,No,Male,Yes,Yes,No,No,37,Electronic check,0,No,Yes,non_senior,single,none,active_line,paperless,Fiber optic_Month-to-month,Electronic check_Yes,1.0,1,4,long,very_high,91.06,2.4,0,long_Month-to-month_Electronic check,base,YUHJ_base,4559
0,2424-WVHPL,Month-to-month,No,74.7,Fiber optic,No,No,No,74.7,No,Male,No,Yes,Yes,No,1,Electronic check,1,No,No,senior,single,none,active_line,paper,Fiber optic_Month-to-month,Electronic check_No,1.0,0,2,very_short,high,74.7,37.35,0,very_short_Month-to-month_Electronic check,base,VHPL_base,1192
0,7302-ZHMHP,Month-to-month,No internet service,19.15,No,No internet service,No internet service,No,19.15,No,Female,No,Yes,No internet service,No,1,Mailed check,0,No internet service,No internet service,non_senior,single,none,active_line,paper,No_Month-to-month,Mailed check_No,0.0,0,0,very_short,low,19.15,9.57,0,very_short_Month-to-month_Mailed check,base,HMHP_base,2313
1,1024-GUALD,Month-to-month,No,24.8,DSL,No,No,No phone service,24.8,No,Female,Yes,No,No,Yes,1,Electronic check,0,No,No,non_senior,partnered,none,no_line,paperless,DSL_Month-to-month,Electronic check_Yes,0.0,0,2,very_short,lower_mid,24.8,12.4,1,very_short_Month-to-month_Electronic check,base,UALD_base,6717
0,1872-EBWSC,One year,No internet service,20.35,No,No internet service,No internet service,No,617.35,No,Female,No,Yes,No internet service,No,29,Mailed check,0,No internet service,No internet service,non_senior,single,none,active_line,paper,No_One year,Mailed check_No,0.0,0,0,long,lower_mid,21.29,0.68,0,long_One year_Mailed check,base,BWSC_base,4715
1,7503-ZGUZJ,Month-to-month,No,85.6,Fiber optic,Yes,No,Yes,84.13,No,Male,Yes,Yes,No,No,4,Mailed check,0,No,No,non_senior,single,none,active_line,paperless,Fiber optic_Month-to-month,Mailed check_Yes,0.0,1,3,very_short,very_high,84.65,42.32,0,very_short_Month-to-month_Mailed check,shadow,GUZJ_shadow,5136
0,8606-CIQUL,Two year,Yes,115.75,Fiber optic,Yes,Yes,Yes,8399.15,Yes,Male,Yes,Yes,Yes,Yes,72,Credit card (automatic),1,Yes,Yes,senior,partnered,dependents,active_line,paperless,Fiber optic_Two year,Credit card (automatic)_Yes,4.0,2,8,very_long,very_high,116.65,1.59,2,very_long_Two year_Credit card (automatic),base,IQUL_base,4025
0,3727-OWVYD,One year,Yes,61.2,DSL,No,Yes,No,2021.2,No,Male,No,Yes,No,No,35,Mailed check,0,No,Yes,non_senior,single,none,active_line,paper,DSL_One year,Mailed check_No,3.0,0,4,long,high,57.75,1.7,0,long_One year_Mailed check,base,WVYD_base,5583
0,9848-JQJTX,Two year,Yes,100.9,Fiber optic,Yes,Yes,Yes,7459.05,No,Male,Yes,Yes,No,No,72,Bank transfer (automatic),0,Yes,No,non_senior,single,none,active_line,paperless,Fiber optic_Two year,Bank transfer (automatic)_Yes,2.0,2,6,very_long,very_high,103.6,1.38,0,very_long_Two year_Bank transfer (automatic),base,QJTX_base,5879
0,1518-OMDIK,Month-to-month,No,44.55,DSL,No,No,No,1462.6,No,Male,Yes,Yes,No,Yes,33,Credit card (automatic),0,No,No,non_senior,partnered,none,active_line,paperless,DSL_Month-to-month,Credit card (automatic)_Yes,0.0,0,1,long,mid,44.32,1.31,1,long_Month-to-month_Credit card (automatic),base,MDIK_base,1212
1,4412-YLTKF,Month-to-month,No,71.6,Fiber optic,No,Yes,Yes,2305.5,No,Female,Yes,Yes,No,No,27,Electronic check,1,No,No,senior,single,none,active_line,paperless,Fiber optic_Month-to-month,Electronic check_Yes,1.0,0,3,long,high,79.09,2.79,0,long_Month-to-month_Electronic check,base,LTKF_base,255
0,2229-VWQJH,Month-to-month,No,58.61,DSL,No,Yes,No,1418.76,No,Female,Yes,Yes,No,No,28,Credit card (automatic),0,No,No,non_senior,single,none,active_line,paperless,DSL_Month-to-month,Credit card (automatic)_Yes,1.0,0,2,long,mid,51.39,1.97,0,long_Month-to-month_Credit card (automatic),base,WQJH_base,5821
0,6447-GORXK,Month-to-month,No,25.0,DSL,No,No,No phone service,789.2,Yes,Male,No,No,No,No,31,Credit card (automatic),0,No,No,non_senior,single,dependents,no_line,paper,DSL_Month-to-month,Credit card (automatic)_No,0.0,0,2,long,lower_mid,25.46,0.78,1,long_Month-to-month_Credit card (automatic),base,ORXK_base,3602
1,3096-JRDSO,Month-to-month,No,104.3,Fiber optic,Yes,No,Yes,2867.75,No,Female,Yes,Yes,Yes,Yes,27,Bank transfer (automatic),1,Yes,Yes,senior,partnered,none,active_line,paperless,Fiber optic_Month-to-month,Bank transfer (automatic)_Yes,2.0,2,6,long,very_high,106.21,3.72,1,long_Month-to-month_Bank transfer (automatic),base,RDSO_base,1275
0,7503-MIOGA,Two year,Yes,89.85,DSL,Yes,Yes,Yes,6697.35,No,Female,Yes,Yes,Yes,Yes,72,Bank transfer (automatic),1,Yes,Yes,senior,partnered,none,active_line,paperless,DSL_Two year,Bank transfer (automatic)_Yes,4.0,2,8,very_long,very_high,93.02,1.23,1,very_long_Two year_Bank transfer (automatic),base,IOGA_base,1173
0,1093-YSWCA,Two year,No internet service,19.55,No,No internet service,No internet service,No,223.15,No,Male,No,Yes,No internet service,No,11,Credit card (automatic),0,No internet service,No internet service,non_senior,single,none,active_line,paper,No_Two year,Credit card (automatic)_No,0.0,0,0,short,low,20.29,1.63,0,short_Two year_Credit card (automatic),base,SWCA_base,6356
0,6625-UTXEW,Month-to-month,Yes,51.25,DSL,No,No,No,612.1,No,Female,Yes,Yes,No,Yes,12,Electronic check,0,No,No,non_senior,partnered,none,active_line,paperless,DSL_Month-to-month,Electronic check_Yes,1.0,0,2,mid,mid,51.01,3.94,1,mid_Month-to-month_Electronic check,base,TXEW_base,5682
0,6752-APNJL,Month-to-month,Yes,54.5,DSL,No,No,No,2301.15,Yes,Male,No,Yes,No,Yes,42,Mailed check,0,No,Yes,non_senior,partnered,dependents,active_line,paper,DSL_Month-to-month,Mailed check_No,2.0,0,3,long,mid,54.79,1.27,2,long_Month-to-month_Mailed check,base,PNJL_base,6874
1,2619-WFQWU,Month-to-month,No,70.15,Fiber optic,No,No,No,70.15,No,Female,Yes,Yes,No,No,1,Mailed check,0,No,No,non_senior,single,none,active_line,paperless,Fiber optic_Month-to-month,Mailed check_Yes,0.0,0,1,very_short,high,70.15,35.08,0,very_short_Month-to-month_Mailed check,base,FQWU_base,3335
1,2858-MOFSQ,One year,No,84.35,DSL,No,Yes,Yes,1285.15,Yes,Female,Yes,Yes,No,No,20,Mailed check,0,No,No,non_senior,single,dependents,active_line,paperless,DSL_One year,Mailed check_Yes,1.0,0,3,mid,high,55.15,3.1,1,mid_One year_Mailed check,base,OFSQ_base,3612
0,2014-MKGMH,One year,No,101.1,Fiber optic,Yes,Yes,Yes,4674.4,No,Female,Yes,Yes,No,No,46,Electronic check,0,Yes,No,non_senior,single,none,active_line,paperless,Fiber optic_One year,Electronic check_Yes,1.0,2,5,long,very_high,101.62,2.15,0,long_One year_Electronic check,base,KGMH_base,1008
0,1334-PDUKM,One year,Yes,88.58,Fiber optic,No,Yes,Yes,6205.17,No,Female,No,Yes,No,Yes,70,Credit card (automatic),0,No,No,non_senior,partnered,none,active_line,paper,Fiber optic_One year,Credit card (automatic)_No,2.0,0,4,very_long,very_high,84.75,1.25,1,very_long_One year_Credit card (automatic),base,DUKM_base,3576
0,2716-GFZOR,Month-to-month,Yes,86.1,Fiber optic,No,Yes,No,3551.65,No,Male,Yes,Yes,No,Yes,43,Credit card (automatic),0,No,Yes,non_senior,partnered,none,active_line,paperless,Fiber optic_Month-to-month,Credit card (automatic)_Yes,3.0,0,4,long,very_high,82.6,1.96,1,long_Month-to-month_Credit card (automatic),base,FZOR_base,5029
0,5473-KHBPS,One year,Yes,104.05,Fiber optic,Yes,Yes,Yes,4585.51,Yes,Female,Yes,Yes,No,Yes,51,Credit card (automatic),1,No,No,non_senior,partnered,dependents,active_line,paperless,Fiber optic_One year,Credit card (automatic)_Yes,2.0,1,5,very_long,very_high,95.7,1.81,2,very_long_One year_Credit card (automatic),base,HBPS_base,3261
0,3401-URHDA,One year,No,60.75,DSL,No,No,Yes,3325.73,No,Male,No,Yes,Yes,No,51,Credit card (automatic),1,No,Yes,non_senior,single,none,active_line,paper,DSL_One year,Credit card (automatic)_No,2.0,0,4,very_long,high,59.68,1.15,0,very_long_One year_Credit card (automatic),base,RHDA_base,7800
0,3059-NGMXB,Month-to-month,Yes,69.2,DSL,No,No,Yes,944.65,Yes,Male,No,Yes,No,Yes,14,Mailed check,0,Yes,Yes,non_senior,partnered,dependents,active_line,paper,DSL_Month-to-month,Mailed check_No,2.0,1,5,mid,high,67.47,4.61,2,mid_Month-to-month_Mailed check,base,GMXB_base,5577
0,9227-YBAXE,Two year,Yes,82.5,DSL,Yes,No,Yes,5215.1,Yes,Female,Yes,Yes,Yes,Yes,65,Bank transfer (automatic),0,Yes,Yes,non_senior,partnered,dependents,active_line,paperless,DSL_Two year,Bank transfer (automatic)_Yes,3.0,2,7,very_long,very_high,80.23,1.25,2,very_long_Two year_Bank transfer (automatic),base,BAXE_base,6283
0,2560-PPCHE,One year,Yes,108.88,Fiber optic,Yes,No,Yes,8128.18,No,Female,Yes,Yes,Yes,No,64,Bank transfer (automatic),1,Yes,No,non_senior,single,none,active_line,paperless,Fiber optic_One year,Bank transfer (automatic)_Yes,2.0,2,6,very_long,very_high,103.76,1.59,0,very_long_One year_Bank transfer (automatic),base,PCHE_base,6155
0,7554-NEWDD,Two year,No internet service,25.7,No,No internet service,No internet service,Yes,251.6,No,Male,No,Yes,No internet service,No,10,Bank transfer (automatic),0,No internet service,No internet service,non_senior,single,none,active_line,paper,No_Two year,Bank transfer (automatic)_No,0.0,0,1,short,lower_mid,25.16,2.34,0,short_Two year_Bank transfer (automatic),base,EWDD_base,2236
1,9420-LOJKX,Month-to-month,Yes,99.1,Fiber optic,Yes,No,No,1426.4,No,Female,Yes,Yes,No,No,15,Credit card (automatic),0,Yes,Yes,non_senior,single,none,active_line,paperless,Fiber optic_Month-to-month,Credit card (automatic)_Yes,2.0,2,5,mid,very_high,95.09,6.19,0,mid_Month-to-month_Credit card (automatic),base,OJKX_base,5406
1,2845-AFFTX,Month-to-month,No,99.8,Fiber optic,Yes,Yes,Yes,4259.3,No,Male,Yes,Yes,No,Yes,41,Electronic check,1,Yes,No,senior,partnered,none,active_line,paperless,Fiber optic_Month-to-month,Electronic check_Yes,1.0,2,5,long,very_high,103.89,2.38,1,long_Month-to-month_Electronic check,base,FFTX_base,4611
0,3955-JBZZM,Month-to-month,No,78.8,Fiber optic,Yes,No,No,1641.3,No,Male,No,Yes,No,No,20,Electronic check,0,No,No,non_senior,single,none,active_line,paper,Fiber optic_Month-to-month,Electronic check_No,0.0,1,2,mid,high,82.06,3.75,0,mid_Month-to-month_Electronic check,base,BZZM_base,447
